"volume","part_code","section_code","table_id","unit_type","table_title","table_content","content_part","content_parts_total","called_in","clause_reference","source","context","clause_count","first_clause_id","last_clause_id","archived","state_territory","source_file","ncc_version"
"Vol3","E1","E","Table E1D2_22","table","Table E1D2_22","For the building, where AS 2419 Part 1; and 2021; and Fire hydrant installations - System design, installation and commissioning; and C3D13, E1D2, Spec 18, I3D9 apply, B4D4 must be provided or applied in accordance with Specification E1D2. For the building, where AS 2441; and 2005; and Installation of fire hose reels (incorporating amendment 1); and E1D3 apply, B4D5 must be provided or applied in accordance with Specification E1D2. For the building, where AS 2444; and 2001; and Portable fire extinguishers and fire blankets - Selection and location; and E1D14, I3D11 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 2665; and 2001; and Smoke/heat venting systems - Design, installation and commissioning; and Spec 22, Spec 31 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 2699 Part 1; and 2020; and Built-in components for masonry construction - Wall ties (See Note 9); and C2D10; and 5. 6. 5 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 2699 Part 3; and 2020; and Built-in components for masonry construction - Lintels and shelf angles (durability requirements) (See Note 9); and C2D10; and 5. 6. 7 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 2870; and 2011; and Residential slabs and footings; and F1D7; and H1D4, H1D5; and 3. 4. 2, 4. 2. 2, 4. 2. 6, 4. 2. 8, 4. 2. 11, 4. 2. 14, 4. 2. 15, 10. 2. 9 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 2890 Part 6; and 2009; and Parking facilities - Offstreet parking for people with disabilities; and D4D6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 2904; and 1995; and Damp-proof courses and flashings (incorporating amendments 1 and 2); and F1D6; and 5. 7. 3, 7. 5. 6, 12. 3. 3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 2908 Part 1; and 2000; and Cellulose-cement products - Corrugated sheets; and B1D4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 2908 Part 2; and 2000; and Cellulose-cement products - Flat sheets; and Schedule 1; and Schedule 1; and 7. 5. 3, 7. 5. 4, 7. 5. 5, 10. 2. 9. 10. 2. 10, Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS 2918; and 2018; and Domestic solid fuel burning appliances - Installation (See Note 8); and G2D2; and H7D5; and 12. 4. 4, 12. 4. 5 apply, the relevant requirement must be met in accordance with Specification E1D2. For Electrical installations - Classification of the fire and mechanical performance of wiring system elements, where AS/NZS 3013; and 2005; and Electrical installations - Classification of the fire and mechanical performance of wiring system elements; and C3D14 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 3500 Part 0; and 2021; and Plumbing and drainage - Glossary of terms; and A1G4; and A1G4 apply, A1G4 must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS 3500 Part 1; and 2018; and Plumbing and drainage - Water services apply, B5D6 must be provided or applied in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_23","table","Table E1D2_23","For the building, where AS/NZS 3500 Part 1; and 2021; and Plumbing and drainage - Water services apply, B1D3, B1D5, B1D6, B3D3, B5V1, B5D2, B5D3, B5D4, Spec 41, B6D2, B6D3, B6D5, B7D3, must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS 3500 Part 2; and 2021; and Plumbing and drainage - Sanitary plumbing and drainage (incorporating amendment 1) apply, C1D3, C1V1, C1V2, C1V3, C1V4, C1V5, C2V2, C2D3, C2D4, C3D7 must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS 3500 Part 3; and 2021; and Plumbing and drainage - Stormwater drainage (See Note 11); and F1D3; and H2D2, H2D6; and 7. 4. 3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 3500 Part 4; and 2021; and Plumbing and drainage - Heated water services (incorporating amendment 1) apply, B2D2, B2D6, B2D7, B2D8, B2D9, B2D11 must be provided or applied in accordance with Specification E1D2. For the building, where AS 3600; and 2018; and Concrete structures (incorporating amendments 1 and 2); and B1V1, B1D4, Spec 1; and H1V1, H1D4, Spec 1; and 3. 4. 2, 4. 2. 6, 4. 2. 10, 4. 2. 13, 5. 3. 3, 10. 2. 9 apply, Spec 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS 3660 Part 1; and 2014; and Termite management - New building work (incorporating amendment 1); and B1D4, F1D6; and 3. 4. 1, 3. 4. 2 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 3660 Part 3; and 2014; and Termite management - Assessment criteria for termite management systems; and 3. 4. 2 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 3666 Part 1; and 2011; and Air-handling and water systems of buildings - Microbial control - Design, installation and commissioning; and F4D10, F6D6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 3700; and 2018; and Masonry structures; and B1D4, F3D5, Spec 1, Spec 2; and H1D5, H2D4, Spec 1, Spec 2; and 5. 3. 3, 5. 4. 2, 5. 6. 3, 6. 3. 6, 10. 2. 9, 10. 2. 19, 10. 2. 20, 12. 4. 3 apply, Spec 1, Spec 2 must be provided or applied in accordance with Specification E1D2. For the building, where AS 3740; and 2021; and Waterproofing of domestic wet areas; and F2D2; and H4D2, H4D3; and 10. 2. 20 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 3786; and 2014; and Smoke alarms using scattered light, transmitted light or ionization (incorporating amendment 1 and 2) (See Note 5); and Spec 20; and 9. 5. 1 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 3823 Part 1. 2; and 2012; and Performance of electrical appliances - Air conditioners and heat pumps - Ducted air conditioners and air-to-air heat pumps - Testing and rating for performance; and Spec 33, J6D12 apply, the relevant requirement must be met in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_24","table","Table E1D2_24","For the building, where AS 3959; and 2018; and Construction of buildings in bushfire-prone areas (incorporating amendments 1 and 2); and C2D14, F8D5, G5D2, G5D3, Spec 43; and H7D4; and 10. 8. 3 apply, B1D4, B2D10, B3D4, C1D4, C2D5 must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS 4020; and 2018; and Testing of products for use in contact with drinking water (See Note 6); and A5G4; and A5G4 apply, A5G4 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4055; and 2021; and Wind loads for housing; and Schedule 1; and H1D6, H1D8, Schedule 1; and 2. 2. 3, Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4072 Part 1; and 2005; and Components for the protection of openings in fire-resistant separating elements - Service penetrations and control joints (incorporating amendment 1); and C4D15, C4D16; and 9. 3. 2 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4100; and 2020; and Steel structures; and B1D4, Spec 1; and H1D6, Spec 1; and 4. 2. 13, 5. 6. 7 apply, Spec 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4200 Part 1; and 2017; and Pliable building membranes and underlays - Materials (incorporating amendment 1); and F3D3, F8D3, Spec 36, Schedule 1; and Schedule 1; and 7. 3. 4, 7. 5. 2, 7. 5. 8, 10. 8. 1, Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4200 Part 2; and 2017; and Pliable building membranes and underlays - Installation requirements (incorporating amendments 1 and 2); and F3D3, F8D3; and 10. 8. 1 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4234; and 2021; and Heated water systems - Calculation of energy consumption; and Spec 45 apply, B2D2 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4254 Part 1; and 2021; and Ductwork for air-handling systems in buildings - Flexible duct; and Spec 7, J6D7; and H3D2; and 13. 7. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4254 Part 2; and 2012; and Ductwork for air-handling systems in buildings - Rigid duct; and Spec 7, J6D5, J6D7; and 13. 7. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4284; and 2008; and Testing of building facades; and F3V1; and H2V1 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4505; and 2012; and Garage doors and other large access doors (incorporating amendment 1); and B1D4; and 2. 2. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4552; and 2005; and Gas fired water heaters for hot water supply and/or central heating apply, B2D2 must be provided or applied in accordance with Specification E1D2. For the building, where AS 4586; and 2013; and Slip resistance classification of new pedestrian surface materials (incorporating amendment 1) (See Note 7); and D3D11, D3D14, D3D15. Spec 27; and 11. 2. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4597; and 1999; and Installation of roof slates and shingles (Non- interlocking type); and B1D4, F3D2; and H1D7 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4600; and 2018; and Cold-formed steel structures; and B1D4, Spec 1; and H1D6, Spec 1; and 5. 3. 3, 6. 3. 6 apply, Spec 1 must be provided or applied in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_25","table","Table E1D2_25","For the building, where AS 4654 Part 1; and 2012; and Waterproofing membranes for external above-ground use - Materials; and F1D5; and H2D8 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4654 Part 2; and 2012; and Waterproofing membranes for external above-ground use - Design and installation; and C2D14, F1D4, F1D5; and H2D8 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4678; and 2002; and Earth-retaining structures; and H1D3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4773 Part 1; and 2015; and Masonry in small buildings - Design (incorporating amendment 1); and H1D5, H2D4; and 5. 6. 3, 12. 4. 3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 4773 Part 2; and 2015; and Masonry in small buildings - Construction (incorporating amendment 1); and H1D5, H2D4; and 5. 6. 3, 12. 4. 3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4859 Part 1; and 2018; and Thermal insulation materials for buildings - General criteria and technical provisions; and J4D3, J6D6, J6D9; and 13. 2. 2, 13. 7. 2, 13. 7. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4859 Part 2; and 2018; and Thermal insulation materials for buildings - Design; and J3D8, J4D3, Spec 36, Spec 37; and 13. 2. 5, 13. 2. 6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 4858; and 2004; and Wet area membranes; and 10. 2. 8 apply, the relevant requirement must be met in accordance with Specification E1D2. For Classification of external walls of buildings based on reaction-to-fire performance (incorporating amendment 1), where AS 5113; and 2016; and Classification of external walls of buildings based on reaction-to-fire performance (incorporating amendment 1); and C1V3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 5146 Part 1; and 2015; and Reinforced autoclaved aerated concrete - Structures (incorporating amendment 1); and B1D4; and H1D7 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 5146 Part 3; and 2018; and Reinforced autoclaved aerated concrete - Construction; and B1D4, F3D5 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 5216; and 2021; and Design of post-installed and cast-in fastenings in concrete; and B1D4; and 2. 2. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS/NZS 5601 Part 1; and 2013; and Gas installations - General installations; and J1V4; and H6V3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AS 5637 Part 1; and 2015; and Determination of fire hazard properties - Wall and ceiling linings; and Spec 7, Schedule 1; and Schedule 1; and Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS ISO 9239 Part 1; and 2003; and Reaction to fire tests for floorings - Determination of the burning behaviour using a radiant heat source; and Schedule 1; and Schedule 1; and Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AS/NZS ISO 9972; and 2015; and Thermal performance of buildings - Determination of air permeability of buildings - Fan pressurization method; and J1V4; and H6V3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AIRAH-DA07; and 2021; and Criteria for moisture control design analysis in buildings; and F8V1; and H4V5 apply, the relevant requirement must be met in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_26","table","Table E1D2_26","For the building, where AIRAH-DA09; and 1998; and Air conditioning load estimation; and Spec 35 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AIRAH-DA28; and 2011; and Building management and control systems; and Spec 34 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ANSI/ASHRAE Standard 55; and 2013; and Thermal environmental conditions for human occupancy; and Schedule 1; and Schedule 1; and Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where ANSI/ASHRAE Standard 140; and 2007; and Standard method of test for the evaluation of building energy analysis computer programs; and J1V1, J1V2, J1V3, J1V5; and H6V2 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ASTM E2073-10; and 2010; and Standard Test Method for Photopic Luminance of Photoluminescent (Phosphorescent) Markings; and Spec 25 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ASTM E72-15; and 2015; and Standard Test Methods of Conducting Strength Tests of Panels for Building Construction; and Spec 6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ASTM E695-03; and 2003; and Standard Test Method of Measuring Relative Resistance of Wall, Floor and Roof Construction to Impact Loading; and Spec 6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ASTM E96; and 2016; and Standard Test Methods for Water Vapor Transmission of Materials; and Schedule 1; and Schedule 1; and Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where AHRI 460; and 2005; and Performance rating of remote mechanical- draft air-cooled refrigerant condensers; and J6D13 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where AHRI 551/591; and 2015; and Performance rating of water-chilling and heat pump water-heating packages using the vapor compression cycle.; and Spec 33, J6D11 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2022; and Fire Safety Verification Method; and C1V4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2022; and Housing Provisions Standard; and Throughout; and Throughout apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2022; and Livable Housing Design; and G7D2; and H4D3, H8D2; and 3. 3. 3, 11. 2. 3 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2011; and Protocol for Structural Software, Version 2011. 2; and B1D5; and H1D6; and 2. 2. 5 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2012; and Standard for Construction of Buildings in Flood Hazard Areas, Version 2012. 3; and B1D6; and H1D10 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2022; and Standard for NatHERS Heating and Cooling Load Limits, Version 2022. 1; and J3D3; and Spec 42 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ABCB; and 2022; and Standard for Whole-of-Home Efficiency Factors; and J3D14; and 13. 6. 2 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where CIBSE Guide A; and 2015; and Environmental design; and Spec 34, Spec 35, J4D3, J4D7 apply, the relevant requirement must be met in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_27","table","Table E1D2_27","For the building, where 2002; and Disability Standards for Accessible Public Transport; and F4D12, I2D1 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where 2010; and Education and Care Services National Law Act (Vic); and Schedule 1; and Schedule 1; and Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where European Union Commission Regulation 547/2012; and 2012; and Eco-design requirements for water pumps; and J6D8 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where European Union Commission Regulation 622/Annexx II, point 2; and 2012; and Eco-design requirements for glandless standalone circulators and glandless circulators integrated in products; and J6D8 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where FPAA101D; and 2021; and Automatic Fire Sprinkler System Design and Installation - Drinking Water Supply; and C1V3, C2D6, C2D13, C3D2, C3D7, C3D8, C4D6, C4D7, C4D8, C4D9, C4D12, Spec 5, Spec 7, D2D4, D2D17, D3D26, D3D30, E2D8, E2D9, E2D13, E2D14, E2D15, E2D16, E2D17, E2D19, E2D20, Spec 17, Spec 18, Spec 20, G3D1, G3D6, Spec 31, I1D2, Schedule 1; and Schedule 1; and Schedule 1 apply, B4D3, Schedule 1, B1D5 must be provided or applied in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_28","table","Table E1D2_28","For the building, where FPAA101H; and 2018; and Automatic Fire Sprinkler System Design and Installation - Hydrant Water Supply (incorporating amendment 1); and C1V3, C2D6, C2D13, C3D2, C3D7, C3D8, Spec 5, Spec 7, Spec 17, Spec 18, E2D8, E2D9, E2D13, E2D14, E2D15, E2D16, E2D17, E2D19, E2D20, Spec 20, G3D1, G3D6, Spec 31, I1D2 apply, B4D3 must be provided or applied in accordance with Specification E1D2. For the building, where ISO 140 Part 6; and 1998E; and Acoustics - Measurement of sound insulation in buildings and of building elements - Laboratory measurements of impact sound insulation of floors; and Spec 29 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ISO 540; and 2008; and Hard coal and coke - Determination of ash fusibility; and Spec 13 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where ISO 8336; and 1993E; and Fibre-cement flat sheets; and Schedule 1; and Schedule 1; and 7. 5. 3, 7. 5. 4, 7. 5. 5, Schedule 1 apply, Schedule 1 must be provided or applied in accordance with Specification E1D2. For the building, where ISO 25745 Part 2; and 2015; and Energy performance of lifts, escalators and moving walks: Energy calculation and classification for lifts (elevators); and J7D8 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where NASH Standard; and 2021; and Steel Framed Construction in Bushfire Areas; and H7D4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where NASH Standard Part 1; and 2005; and Residential and Low Rise Steel Framing - Design Criteria (incorporating amendments A, B and C); and B1D4; and H1D6 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where NASH Standard Part 2; and 2014; and Residential and Low Rise Steel Framing - Design Solutions (incorporating amendment A); and B1D4, B1D5, F1D8; and H1D6; and 2. 2. 5, 6. 2. 1, 6. 3. 6, 7. 5. 2, 7. 5. 3, 7. 5. 4, 10. 2. 19, 10. 2. 20 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where NSF/ ANSI/ CAN 372; and 2020; and Drinking Water System Components - Lead Content; and A5G4; and A5G4 apply, A5G4 must be provided or applied in accordance with Specification E1D2. For the building, where Northern Territory Deemed to Comply Standards Manual; and 2. 2. 4 apply, the relevant requirement must be met in accordance with Specification E1D2. For the building, where SATS 5344; and 2019; and Permanent labelling for Aluminium Composite Panel(ACP) products; and A5G8; and A5G8 apply, A5G8 must be provided or applied in accordance with Specification E1D2. For the building, where TN 61; and Cement Concrete and Aggregates Australia - Technical note - Articulated walling; and H1D4 apply, the relevant requirement must be met in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_29","table","Table E1D2_29","For the building, where WMK NOD 2021/4. 2; and 2021; and Water Mark Notice of Direction 2021/4. 2 Certification transition arrangements for lead free plumbing products; and A5G4; and A5G4 apply, A5G4 must be provided or applied in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","E1","E","Table E1D2_33","table","Table E1D2_33","For the building, where Section B applies, Water services Part B1 NSW B1D3 Part B2 NSW B2D2 NSW B2D5 NSW B2D6 Part B3 NSW B3D3 Part B5 NSW B5D6 NSW B5D7 must be provided or applied in accordance with Specification E1D2. For the building, where NSW Part B4 applies, Fire-fighting water services must be provided or applied in accordance with Specification E1D2. For the building, where Section C applies, Sanitary plumbing and drainage systems Part C2 Sanitary drainage systems NSW C2D4 General requirements must be provided or applied in accordance with Specification E1D2. For the building, where NSW Part C3 applies, On-site wastewater management must be provided or applied in accordance with Specification E1D2. For the building, where Schedule 1 applies, Definitions must be provided or applied in accordance with Specification E1D2. For the building, where Schedule 2 applies, Referenced documents must be provided or applied in accordance with Specification E1D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","C2","C","Table NSW C2D4_5","table","Table NSW C2D4_5","For the building, where NSW Legislation; and 2018; and Swimming Pools Regulation; and NSW G1P2, NSW G1D2; and NSW H7P1, NSW H7D2 apply, the relevant requirement must be met in accordance with Specification NSW C2D4. For the building, where NSW Legislation; and 2011; and Work Health and Safety Act; and NSW G1D5 apply, the relevant requirement must be met in accordance with Specification NSW C2D4.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","D1","D","Table NT D1D3_4","table","Table NT D1D3_4","For the building, where Section B applies, Water services Part B1B1D2 Part B2 QLD B2P7 QLD B2D2 must be provided or applied in accordance with Specification NT D1D3. For the building, where QLD Part B4 applies, Fire-fighting water services must be provided or applied in accordance with Specification NT D1D3. For the building, where Schedule 1 applies, Definitions must be provided or applied in accordance with Specification NT D1D3. For the building, where Schedule 2 applies, Referenced documents must be provided or applied in accordance with Specification NT D1D3.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","B2","B","Table QLD B2D2_6","table","Table QLD B2D2_6","For the building, where Section B; and Water services apply, the relevant requirement must be met in accordance with Specification QLD B2D2. For the building, where Part B2 SA B2D2 SA B2D5 SA B2D9 Part B5 SA B5D6 Part B6 SA B6D2 applies, Heated water services Water heater in a heated water supply system Maximum delivery temperature General requirements Cross-connection control Rainwater Rainwater services General requirements must be provided or applied in accordance with Specification QLD B2D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","B2","B","Table QLD B2D2_7","table","Table QLD B2D2_7","For the building, where Schedule 1; and Definitions apply, the relevant requirement must be met in accordance with Specification QLD B2D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","B2","B","Table B2D2","table","Table B2D2","For the building, where 2022; and 34 in zone 3* and/or 32 in zone 4; and 24 in zone 3 and/or 23 in zone 4 apply, 15 in zone 3 and/or 14 in zone 4 must be provided or applied in accordance with Specification SA B2D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","B2","B","Table SA B2D2_2","table","Table SA B2D2_2","For the building, where 2023; and 30 in zone 3 and/or 28 in zone 4; and 21 in zone 3 and/or 20 in zone 4 apply, 13 in zone 3 and/or 12 in zone 4 must be provided or applied in accordance with Specification SA B2D2. For the building, where 2024; and 26 in zone 3 and/or 25 in zone 4; and 18 in zone 3 and/or 18 in zone 4 apply, 11 in zone 3 and/or 11 in zone 4 must be provided or applied in accordance with Specification SA B2D2. For the building, where 2025; and 22 in zone 3 and/or 21 in zone 4; and 16 in zone 3 and/or 15 in zone 4 apply, 10 in zone 3 and/or 9 in zone 4 must be provided or applied in accordance with Specification SA B2D2.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","C3","C","Table SA C3D7_2","table","Table SA C3D7_2","For the building, where Group A; and Buildings used for keeping, growing and/or harvesting of animals and/or plants, and includes greenhouses with rigid covering material and large implement/vehicle storage sheds.; and 5. 000 m2 apply, 30. 000 m3 must be provided or applied in accordance with Specification SA C3D7. For the building, where Group B; and Buildings used for packing, sorting and/or storage of produce and may include workshops.; and 2. 000 m2 apply, 12. 000 m3 must be provided or applied in accordance with Specification SA C3D7. For the building, where Group C; and Greenhouses with non-rigid, plastic or fabric covering material.; and 5. 000 m2 apply, 30. 000 m3 must be provided or applied in accordance with Specification SA C3D7.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","C3","C","Table SA C3D7_6","table","Table SA C3D7_6","For the building, where Section B applies, Water services Part B1 TAS B1P5 TAS B1D3 TAS B1D7 Part B2 TAS B2P9 TAS B2D2 TAS B2D6 Part B7 TAS B7D2 must be provided or applied in accordance with Specification SA C3D7. For the building, where Section C applies, Sanitary plumbing and drainage systems Sanitary drainage systems General requirements Venting requirements On-site wastewater management General requirements Land application systems must be provided or applied in accordance with Specification SA C3D7. For the building, where TAS Part C4 applies, On-site liquid trade waste systems Performance Requirements TAS C4P1 Health, environment and amenity protection TAS C4P2 Transferal of liquid trade waste TAS C4P3 Design, construction and installation Deemed-to-Satisfy Provisions TAS C4D1 Application TAS C4D2 General requirements TAS C4D3 Location TAS C4D4 Covers TAS C4D5 Materials TAS C4D6 Ventilation TAS C4D7 Connections TAS C4D8 Silt pits TAS C4D9 Silt traps TAS C4D10 Straining pits must be provided or applied in accordance with Specification SA C3D7.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
"Vol3","C3","C","Table SA C3D7_7","table","Table SA C3D7_7","For the building, where TAS Part E3 applies, TAS E2D2 General requirements Stormwater - Roof drainage systems Objectives TAS E3O1 Objective Functional Statements TAS E3F1 Functional statements Performance Requirements TAS E3P1 Roof drainage systems TAS E3P2 Overflow TAS E3P3 Watertightness TAS E3P4 Design, construction and installation Deemed-to-Satisfy Provisions TAS E3D1 Application TAS E3D2 General requirements must be provided or applied in accordance with Specification SA C3D7. For the building, where TAS Part E4 applies, TAS E3D3 Roofing of liquid trade waste generation areas Stormwater surface and sub-surface drainage systems Objectives TAS E4O1 Objective Functional Statements TAS E4F1 Functional statements Performance Requirements TAS E4P1 Surface drainage systems TAS E4P2 Subsurface drainage must be provided or applied in accordance with Specification SA C3D7.",1,1,"","","NCC 2022 Vol3","",0,"","","false","","NCC2022_Volume3_Tables_ClauseStyle.txt","2022"
